Date,Oil_future,Oil_future_volume,Oil_spot,LNG_spot,LNG_future,LNG_future_volume,VIX,Gold_future,DJI_GI,SPX_GI,SH,EEM,Dollar_future,XLK,DJC_E,DJC,DJ_oil_index,DJ_trans,DJ_oil_gas_index,Unemployment,sentiment_mode,sentiment_avg,quantile_75,quantile_25,median,year,quarter
2021-04-07,59.51,26115,60.68,1.84,2.509,124554,17.16,1737.3,33446.2617,4079.95,3479.6256,53.79,92.472,138.419998,95.5029,803.62,6351.21,14796.64,407.44,5.8,0,0.0591133,0,0,0,1,0
2021-04-08,59.74,25785,61.22,1.79,2.519,116405,16.95,1753.8,33503.5703,4097.1699,3482.5548,53.98,92.069,140.419998,95.5812,809.3,6237.37,14787.96,401.93,5.8,0,0.095477387,0,0,0,1,0
2021-04-09,59.34,26690,61.12,1.66,2.521,100242,16.69,1742.9,33800.6016,4128.7998,3450.6772,53.45,92.16,141.770004,95.3845,805.43,6184.21,14918.33,399.7,5.8,0,0.124031008,0,0,0,1,0
2021-04-12,59.65,31192,61.44,1.87,2.556,122382,16.91,1725.6,33745.3984,4127.9902,3412.9477,53.13,92.144,141.089996,96.0339,801.81,6096.8,14969.58,395.99,5.8,0,0.038888889,0,0,0,1,0
2021-04-13,60.5,22778,61.85,2.02,2.624,142947,16.65,1744.9,33677.2695,4141.5898,3396.47,53.21,91.844,142.419998,96.7593,808.38,6102.17,14863.65,396.42,5.8,0,0.082568807,0,0,0,1,0
2021-04-14,62.78,38780,63.39,2.25,2.617,109525,16.99,1735.8,33730.8906,4124.6602,3416.7212,53.72,91.674,140.910004,100.757,824.73,6336.64,14873.67,407.94,5.8,0,0.172661871,0,0,0,1,0
2021-04-15,63.31,19057,64.48,2.18,2.663,123470,16.57,1762.9,34035.9883,4170.4199,3398.9875,53.91,91.618,143.330002,101.2886,831.94,6276.8,14930,404.6,5.8,0,0.161764706,0,0,0,1,0
2021-04-16,63.11,10558,65.21,2.21,2.688,88053,16.17,1774.9,34200.6719,4185.4702,3426.6178,54.21,91.544,143.300003,101.0658,831.7,6183.03,14919.55,401.06,5.8,0,0.213793103,0,0,0,1,0
2021-04-19,63.37,5455,65.1,2.31,2.738,101519,17.29,1767.8,34077.6289,4163.2598,3477.5485,54.21,91.05,142.110001,101.4542,835.03,6175.42,14798.84,400.84,5.8,0,0.101010101,0,0,0,1,0
2021-04-20,62.29,47498,65.36,2.53,2.724,86714,18.68,1776.2,33821.3008,4134.9399,3472.9427,54.18,91.227,140.850006,100.3788,835.47,5946.28,14894.93,390.24,5.8,0,0.11790393,0,0,0,1,0
2021-04-21,60.99,36514,64.02,2.57,2.697,88592,17.5,1793.2,34137.3086,4173.4199,3472.9298,53.75,91.129,142.270004,98.7168,837.66,6042.27,15040.32,395.93,5.8,0,0.153846154,0,0,0,1,0
2021-04-22,61.73,27429,63.06,2.2,2.748,119778,18.71,1783.7,33815.8984,4134.98,3465.1138,53.94,91.321,140.600006,98.9813,844.11,5979.49,14920.95,390.68,5.8,0,0.138888889,0,0,0,1,0
2021-04-23,62.02,29597,63.63,2.16,2.72,45940,17.33,1774.8,34043.4883,4180.1699,3474.166,54.4,90.839,142.699997,99.8765,848.85,6059.87,15133.43,394.57,5.8,0,0.045918367,0,0,0,1,0
2021-04-26,62.04,27524,63.22,2.39,2.79,32062,17.64,1781.3,33981.5703,4187.6201,3441.1658,54.71,90.78,143.429993,99.6616,858.72,6142.01,15095.61,397.14,5.8,0,0.144186047,0,0,0,1,0
2021-04-27,63.03,37902,63.91,2.4,2.937,123083,17.56,1774.4,33984.9297,4186.7202,3442.6111,54.75,90.892,143.080002,101.1759,863.74,6257.88,15312.66,401.9,5.8,0,0.209016393,1,0,0,1,0
2021-04-28,63.6,39779,64.53,2.36,2.951,5,17.28,1774.9,33820.3789,4183.1802,3457.0683,54.87,90.593,141.75,102.7271,865.25,6519.53,15287.43,415.3,5.8,0,0.248201439,1,0,0,1,0
2021-04-29,64.78,25324,65.71,2.33,2.905,119055,17.61,1771.1,34060.3594,4211.4702,3474.9011,54.86,90.593,141.630005,104.1249,866.92,6556.75,15419.14,419.68,5.8,0,0.078369906,0,0,0,1,0
2021-04-30,63.42,23505,65.42,2.09,2.941,98403,18.61,1764.8,33874.8516,4181.1699,3446.8564,54.17,91.27,139.699997,102.2922,866.92,6399.33,15347,408.41,5.8,0,0.195918367,0,0,0,1,0
2021-05-03,64.57,14590,65.09,2.38,2.958,91331,18.31,1793.2,34113.2305,4192.6602,3446.8564,53.86,90.927,139.309998,103.6942,871.74,6599.35,15618.6,420.01,5.9,0,0.192307692,1,0,0,1,0
2021-05-04,66.25,21304,66.67,2.43,2.979,96009,19.48,1779.3,34133.0313,4164.6602,3446.8564,53.44,91.275,136.809998,105.5169,879.71,6567.41,15624.9,420.1,5.9,0,0.15625,0,0,0,1,0
2021-05-05,65.21,27775,68.2,2.44,2.946,86474,19.15,1780.8,34230.3398,4167.5898,3446.8564,53.59,91.293,136.479996,105.5784,884.32,6797.01,15639.74,433.77,5.9,0,0.126801153,0,0,0,1,0
2021-05-06,64.89,20038,67.49,2.43,2.931,81197,18.39,1814,34548.5313,4201.6201,3441.2826,54.05,90.936,137.850006,104.2615,889.67,6792.71,15724.41,435.56,5.9,0,0.115819209,0,0,0,1,0
2021-05-07,64.81,24527,66.57,2.39,2.97,95776,16.69,1829.4,34777.7617,4232.6001,3418.8741,54.39,90.216,139.029999,104.6747,899.47,6984.95,15943.3,444.11,5.9,0,0.076190476,0,0,0,1,0
2021-05-10,64.92,28870,67.1,2.46,2.922,80369,19.66,1835.9,34742.8203,4188.4302,3427.9909,53.71,90.185,135.520004,104.7125,895.53,6952.45,15929.46,443.59,5.9,0,0.119496855,0,0,0,1,0
2021-05-11,65.39,28017,66.39,2.45,2.953,9,21.84,1837.3,34269.1602,4152.1001,3441.8454,53.5,90.124,135.110001,105.3097,902.39,6822.57,15708.35,432.78,5.9,0,0.070038911,0,0,0,1,0
2021-05-12,65.84,34894,67.46,2.25,2.981,77744,27.59,1825.2,33587.6602,4063.04,3462.7513,52.28,90.686,131.309998,106.5889,904.26,6829.16,15348.59,432.89,5.9,0,0.098540146,0,0,0,1,0
2021-05-13,63.81,41830,66.78,2.15,2.973,83044,23.13,1825.9,34021.4492,4112.5,3429.5361,52.07,90.735,133.050003,103.3653,884.78,6673.26,15701.99,427.2,5.9,0,0.126213592,0,0,0,1,0
2021-05-14,65.53,25194,66.16,2.2,2.974,77483,18.81,1842,34382.1289,4173.8501,3490.3762,52.9,90.318,135.979996,105.3619,886.82,6962.28,15917.46,440.76,5.9,0,0.150837989,0,0,0,1,0
2021-05-17,66.38,26802,67.52,2.58,3.12,160035,19.72,1868.9,34327.7891,4163.29,3517.6158,52.86,90.142,134.979996,107.0142,898.46,7155.78,15833.3,450.7,5.9,0,0.134948097,0,0,0,1,0
2021-05-18,65.34,16626,68.39,2.55,3.009,120910,21.34,1870.2,34060.6602,4127.8301,3529.0144,53.48,89.734,133.899994,106.0215,896.26,7014.51,15642.98,439.31,5.9,0,0.085020243,0,0,0,1,0
2021-05-19,63.3,7175,65.95,2.47,2.962,88916,22.18,1871.8,33896.0391,4115.6802,3510.9647,53.23,90.191,134.369995,102.8499,878.37,6859.95,15562.65,428.7,5.9,0,0.11814346,0,0,0,1,0
2021-05-20,61.91,42372,65.29,2.44,2.948,77049,20.67,1873.7,34084.1484,4159.1201,3506.9444,53.72,89.795,136.940002,100.9016,872.73,6839.96,15471.13,428.42,5.9,0,0.089285714,0,0,0,1,0
2021-05-21,63.82,52229,64.18,2.48,2.902,52886,20.15,1889.9,34207.8398,4155.8599,3486.5569,53.3,90.005,136.190002,102.6641,873.58,6844.49,15475.78,429.11,5.9,0,0.058139535,0,0,0,1,0
2021-05-24,65.98,59030,66.93,2.46,2.887,40728,18.4,1881.4,34393.9805,4197.0498,3497.2821,53.52,89.838,138.610001,105.6564,881.5,6908.2,15609.81,432.95,5.9,0,0.11023622,0,0,0,1,0
2021-05-25,65.95,57860,67.41,2.5,2.991,92682,18.84,1883.6,34312.4609,4188.1299,3581.3418,53.98,89.628,138.649994,105.7694,879.38,6758.6,15456.84,424.28,5.9,0,0.102739726,0,0,0,1,0
2021-05-26,66.11,26462,67.47,2.41,3.022,116571,17.36,1913.1,34323.0508,4195.9902,3593.357,54.36,90.03,138.639999,106.3007,881.55,6875.56,15604.37,428.49,5.9,0,0.118110236,0,0,0,1,0
2021-05-27,66.83,25299,67.32,2.29,2.962,115927,16.74,1896.4,34464.6406,4200.8799,3608.8507,54.6,89.959,137.910004,106.7925,893.05,6935.65,15709.63,428.8,5.9,0,0.156521739,0,0,0,1,0
2021-05-28,66.62,24192,68.2,2.38,3.01,105310,16.76,1903.2,34529.4492,4204.1099,3600.7844,54.79,89.993,138.399994,106.2537,892.34,6944.1,15750.31,429.16,5.9,0,0.154285714,0,0,0,1,0
2021-06-01,68.03,27816,69.01,2.2,3.094,182279,17.9,1900.8,34575.3086,4202.04,3624.7138,55.85,89.819,137.720001,108.5337,904.21,7304.05,15767.24,445.7,5.9,0,0.172839506,0,0,0,1,0
2021-06-02,68.77,19713,69.37,2.18,3.074,107268,17.48,1908.3,34600.3789,4208.1201,3597.1379,55.95,89.901,138.669998,109.9511,907.53,7418.27,15614.51,453.43,5.4,0,0.12755102,0,0,0,1,0
2021-06-03,68.88,23751,69.89,2.1,3.065,92205,18.04,1870.5,34577.0391,4192.8501,3584.2121,55.48,90.501,137.380005,109.8062,896.16,7447.4,15539.92,454.99,5.4,0,0.141078838,0,0,0,1,0
2021-06-04,69.39,23438,70.21,2.68,3.099,112969,16.42,1890.6,34756.3906,4229.8901,3591.8447,55.89,90.133,140.020004,110.9309,908.66,7518.37,15467.47,458.01,5.4,0,0.139072848,0,0,0,1,0
2021-06-07,69.25,15676,70.15,2.86,3.092,114216,16.43,1900.8,34630.2383,4226.52,3599.541,55.61,89.946,139.990005,110.2888,901.03,7538.03,15432.1,456.68,5.4,0,0.125748503,0,0,0,1,0
2021-06-08,69.96,27974,69.83,2.97,3.13,185863,17.07,1892.1,34599.8203,4227.2598,3580.1063,55.39,90.076,140,111.4225,904.99,7590.23,15480.78,460.68,5.4,0,0.086419753,0,0,0,1,0
2021-06-09,69.76,22140,71.21,2.3,3.155,108045,17.89,1888.8,34447.1406,4219.5498,3591.3965,55.17,90.121,140.100006,111.3065,902.76,7498.89,15288.53,457.92,5.4,0,0.085714286,0,0,0,1,0
2021-06-10,70.15,34865,70.9,2.1,3.152,130146,16.1,1898.1,34466.2383,4239.1802,3610.859,55.36,90.078,141.130005,111.7567,902.69,7483.39,15179.06,457.53,5.4,0,0.116504854,0,0,0,1,0
2021-06-11,70.81,55167,71.31,2.06,3.283,168842,15.65,1875.5,34479.6016,4247.4399,3589.7481,55.35,90.55,141.970001,112.3311,901.47,7494.62,15327.39,456.2,5.4,0,0.106870229,0,0,0,1,0
2021-06-14,71.23,29988,71.99,2.3,3.352,102006,16.39,1863.9,34393.75,4255.1499,3589.7481,55.53,90.475,143.410004,112.5861,895.47,7451.95,15194.21,454.17,5.4,0,0.06547619,0,0,0,1,0
2021-06-15,72.4,33820,72.05,2.29,3.226,141168,17.02,1858.6,34299.3281,4246.5898,3556.559,55.08,90.502,142.529999,113.5406,888.54,7564.66,15305.39,463.02,5.4,0,0.145454545,0,0,0,1,0
2021-06-16,71.67,47180,73.16,2.3,3.245,102528,18.15,1802.8,34033.6719,4223.7002,3518.3292,54.57,91.208,141.759995,113.8462,888.32,7513.81,15138.68,460.96,5.4,0,0.096385542,0,0,0,1,0
2021-06-17,70.95,44383,72.29,2.49,3.213,138697,17.75,1777.9,33823.4492,4221.8599,3525.6042,54.73,91.873,143.399994,112.0879,857.81,7195.47,14820.03,444.69,5.4,0,0.106481481,0,0,0,1,0
2021-06-18,71.65,22399,71.56,2.67,3.234,101762,20.64,1774.2,33290.0781,4166.4502,3525.0968,54.22,92.209,142.089996,112.7617,864.95,7023.03,14622.9,431.64,5.4,0,0.186528497,0,0,0,1,0
2021-06-21,73.46,8218,72.45,2.59,3.199,91450,17.88,1781.9,33876.9688,4224.79,3529.1826,54.46,91.881,143.350006,114.7314,871.72,7387.26,14907.64,450.05,5.4,0,0.123239437,0,0,0,1,0
2021-06-22,72.93,51991,73.13,2.58,3.257,2,16.64,1781.7,33945.5781,4246.4399,3557.412,54.24,91.751,144.649994,115.0043,871.16,7412.41,14940.56,452.88,5.4,0,0.104938272,0,0,0,1,0
2021-06-23,73.26,49381,74.01,2.45,3.319,70152,16.33,1772,33874.2383,4241.8398,3566.2199,54.53,91.785,144.490005,115.8411,877.12,7463.09,14903.24,454.28,5.4,0,0.06763285,0,0,0,1,0
2021-06-24,73.31,34372,74.09,2.65,3.422,4,15.71,1772.4,34196.8203,4266.4902,3566.6539,55.05,91.795,145.399994,116.348,877.26,7550.39,14982.47,458.11,5.4,0,0.125,0,0,0,1,0
2021-06-25,74.04,32338,74.19,3.14,3.511,32794,15.62,1786.9,34433.8398,4280.7002,3607.5618,55.48,91.844,145.229996,117.2507,878.36,7612.64,14976.97,460.62,5.4,0,0.049382716,0,0,0,1,0
2021-06-28,72.75,31440,73.84,3.92,3.583,5,15.76,1784.7,34283.2695,4290.6099,3606.3722,55.54,91.876,146.75,115.8022,881.99,7309.58,14834.57,445.83,5.4,0,0.101123596,0,0,0,1,0
2021-06-29,73.46,23837,73.34,3.96,3.658,196638,16.02,1760.6,34292.2891,4291.7998,3573.1779,55.45,92.041,147.820007,116.1283,882.67,7268.36,14854.63,443.61,5.4,0,0.070833333,0,0,0,1,0
2021-06-30,73.45,26500,73.6,3.18,3.737,182091,15.76,1771.7,34502.5117,4297.5,3591.197,55.25,92.431,147.660004,116.603,896.01,7418.73,14880.79,449.4,5.4,0,0.193396226,0,0,0,1,0
2021-07-01,74.96,62739,74.87,2.91,3.66,145919,15.48,1776.4,34633.5313,4319.9399,3588.7816,54.9,92.594,147.910004,118.6503,899.34,7589.53,15077.58,456.95,5.4,0,0.188095238,0,0,0,1,0
2021-07-02,75.11,27621,75.21,3.09,3.702,108587,15.07,1786.8,34786.3516,4352.3398,3518.7595,54.64,92.413,149.860001,119.1516,901.71,7531.68,15036.23,456,5.2,0,0.081081081,0,0,0,1,0
2021-07-06,73.76,42493,75.94,3.77,3.67,147960,16.44,1796.7,34577.3711,4343.54,3530.2589,53.97,92.543,150.429993,116.353,880.75,7254.02,14884.99,441.73,5.2,0,0.127272727,0,0,0,1,0
2021-07-07,72.12,37780,73.58,3.26,3.576,120022,16.2,1803.1,34681.7891,4358.1299,3553.7155,53.89,92.645,151.25,114.6406,878.06,7094.83,14965.66,434.21,5.2,0,0.057613169,0,0,0,1,0
2021-07-08,73.24,35286,71.97,3.12,3.685,141732,19,1798.9,34421.9297,4320.8198,3525.5039,52.86,92.406,149.820007,115.9014,877.95,7082.47,14475.22,432.43,5.2,0,0.125,0,0,0,1,0
2021-07-09,74.62,29705,74.18,3.15,3.675,101501,16.18,1807.1,34870.1602,4369.5498,3524.0881,53.53,92.116,151.199997,117.9179,887.05,7242.08,14842.77,441.16,5.2,0,0.050632911,0,0,0,1,0
2021-07-12,74.14,32644,74.33,3.51,3.744,2,16.17,1803.5,34996.1797,4384.6299,3547.8362,53.59,92.256,151.320007,117.3707,889.67,7219.06,14809.52,440.7,5.2,0,0.097142857,0,0,0,1,0
2021-07-13,75.18,35669,75.13,3.61,3.69,97857,17.12,1807,34888.7891,4369.21,3566.5225,53.75,92.759,151.940002,118.8299,894.05,7154.36,14674.62,437.25,5.2,0,0.135135135,0,0,0,1,0
2021-07-14,72.99,36322,75.29,3.63,3.67,125904,16.33,1828.6,34933.2305,4374.2998,3528.5011,53.89,92.405,153.059998,116.228,893.25,6867.74,14689.2,424.48,5.2,0,0.023952096,0,0,0,1,0
2021-07-15,71.5,40759,73.15,3.67,3.617,111302,17.01,1830.5,34987.0195,4360.0298,3564.5902,54.04,92.631,151.800003,114.2913,890.65,6728.72,14696.17,418.43,5.2,0,0.088461538,0,0,0,1,0
2021-07-16,71.51,16649,72.84,3.4,3.68,82330,18.45,1809.3,34687.8516,4327.1602,3539.3038,53.55,92.687,150.300003,114.5871,892,6520.92,14491.91,407.13,5.2,0,0.106741573,0,0,0,1,0
2021-07-19,66.27,10102,70.54,3.45,3.769,116582,22.5,1804.8,33962.0391,4258.4902,3539.1225,52.7,92.9,148.229996,107.6691,868.5,6255.91,14264.26,392.77,5.2,0,0.128027682,0,0,0,1,0
2021-07-20,66.43,61261,70.5,3.3,3.931,113442,19.87,1825.2,34511.9883,4323.0601,3536.7905,53.01,92.979,150.429993,108.962,878.92,6384.61,14548.31,398.66,5.2,0,0.125603865,0,0,0,1,0
2021-07-21,70.2,54972,69.93,3.26,3.921,103226,17.91,1804.7,34798,4358.6899,3562.6611,53.16,92.759,151.880005,113.436,891.5,6645.65,14689.77,412.48,5.2,0,0.175675676,0,0,0,1,0
2021-07-22,71.75,37126,72.09,3.15,3.999,98347,17.69,1792.5,34823.3516,4367.48,3574.7344,53.35,92.83,153,115.7559,897.61,6564.67,14654.64,407.9,5.2,0,0.090909091,0,0,0,1,0
2021-07-23,72.16,30971,73.03,3.54,4.045,69409,17.2,1794.5,35061.5508,4411.79,3550.3964,52.67,92.928,154.520004,116.313,897.8,6499.22,14756.07,406.08,5.2,0,0.153846154,0,0,0,1,0
2021-07-26,72.18,51443,72.68,3.95,4.098,47082,17.58,1797.8,35144.3086,4422.2998,3467.4409,51.44,92.651,154.440002,116.5652,905.51,6675.1,14772.7,415.94,5.2,0,0.100456621,0,0,0,1,0
2021-07-27,71.95,49716,73.62,3.55,3.919,137380,19.36,1794,35058.5195,4401.46,3381.1833,50.45,92.436,152.979996,115.968,900.23,6552.04,14446.56,411.52,5.2,0,0.181818182,0,0,0,1,0
2021-07-28,72.37,33488,73.57,3.12,3.941,10,18.31,1792.5,34930.9297,4400.6401,3361.5895,51.68,92.317,152.789993,116.715,903.27,6655.12,14359.8,415.46,5.2,0,0.111111111,0,0,0,1,0
2021-07-29,73.38,32597,74.42,2.83,4.057,113681,17.7,1827.8,35084.5313,4419.1499,3411.724,52.07,91.871,153.5,118.728,915.91,6666.8,14473.41,418.94,5.2,0,0.13592233,0,0,0,1,0
2021-07-30,73.68,24887,74.98,2.9,3.913,150564,18.24,1812.5,34935.4688,4395.2598,3397.3574,51.45,92.188,153.399994,118.8242,906.4,6576.1,14460.8,411.94,5.2,0,0.14801444,0,0,0,1,0
2021-08-02,71.63,41853,73.89,3.24,3.958,105733,19.46,1812.2,34838.1602,4387.1602,3464.2854,51.95,92.065,152.850006,115.2786,901.25,6478.76,14376.86,409.09,4.7,0,0.18134715,0,0,0,1,0
2021-08-03,70.4,47499,72.71,3.61,4.06,115551,18.04,1809.6,35116.3984,4423.1499,3447.9914,52.2,92.088,153.830002,114.7284,894.77,6649.31,14586.01,416.5,4.7,0,0.163822526,0,0,0,1,0
2021-08-04,68,57799,71.83,3.75,4.152,5,17.97,1811,34792.6719,4402.6602,3477.2186,52.5,92.274,154.139999,112.1604,888.17,6401.74,14243.68,404.78,4.7,0,0.112903226,0,0,0,1,0
2021-08-05,69.13,38286,70.34,3.92,4.159,118488,17.28,1802.9,35064.25,4429.1001,3466.5491,52.41,92.252,154.990005,113.4742,892.78,6549.99,14422.91,409.98,4.7,0,0.081081081,0,0,0,1,0
2021-08-06,67.96,55631,71.3,3.9,4.134,128552,16.15,1761.8,35208.5117,4436.52,3458.2277,51.97,92.8,154.860001,112.2366,886.61,6600.88,14502.32,413.59,4.7,0,0.073033708,0,0,0,1,0
2021-08-09,66.81,49872,70.66,3.96,4.041,160120,16.72,1728.2,35101.8516,4432.3501,3494.6348,52.23,92.938,154.360001,109.4075,872.37,6493.14,14333.58,407.81,4.7,0,0.079470199,0,0,0,1,0
2021-08-10,68.5,31314,70.13,4.09,4.108,134879,16.79,1728.2,35264.6719,4436.75,3529.9309,52.27,93.055,153.25,111.7586,884.4,6639.43,14601.75,415.12,4.7,0,0.105485232,0,0,0,1,0
2021-08-11,69.44,38460,70.52,4.09,4.056,139130,16.06,1751,35484.9688,4442.4102,3532.6213,52.29,92.918,153.270004,112.6832,890.08,6676.93,14867.42,417.87,4.7,0,0.145833333,0,0,0,1,0
2021-08-12,68.88,27347,71.32,3.89,3.913,163921,15.59,1751.9,35499.8516,4460.8301,3524.7374,51.92,93.038,154.149994,112.1365,890.82,6683.08,14900.48,416.19,4.7,0,0.025380711,0,0,0,1,0
2021-08-13,68.03,22445,70.9,3.57,3.849,113347,15.45,1776.8,35515.3789,4468,3516.2989,51.6,92.512,154.990005,111.0134,893.92,6536.19,14927.58,410.85,4.7,0,0.057692308,0,0,0,1,0
2021-08-16,67.27,33259,69.65,3.71,3.942,96628,16.12,1787.2,35625.3984,4479.71,3517.3447,51.19,92.619,155.690002,109.492,890.55,6365.27,14986.8,403.22,4.7,0,0.195530726,0,0,0,1,0
2021-08-17,66.68,32747,69.4,3.79,3.83,123043,17.91,1785,35343.2813,4448.0801,3446.976,50.39,93.145,154.399994,108.4409,882.09,6308.51,14825.14,399.75,4.7,0,0.064327485,0,0,0,1,0
2021-08-18,64.39,13012,69.32,3.82,3.822,90799,21.57,1784,34960.6914,4400.27,3485.2859,50.59,93.144,152.270004,107.1442,876.02,6168.55,14704.26,390.37,4.7,0,0.06,0,0,0,1,0
2021-08-19,63.66,5767,66.08,3.71,3.86,116619,21.67,1775.3,34894.1211,4405.7998,3465.5546,49.61,93.588,153.759995,104.2737,860.59,6005.08,14520.14,380.17,4.7,0,0.062857143,0,0,0,1,0
2021-08-20,61.88,30158,66.13,3.72,3.837,99811,18.56,1779,35120.0781,4441.6699,3427.3338,49.45,93.508,155.740005,102.4422,853.12,6039.22,14554.71,381.46,4.7,0,0.095808383,0,0,0,1,0
2021-08-23,65.62,42242,67.33,3.96,3.929,78401,17.15,1802.8,35335.7109,4479.5298,3477.1321,50.15,92.971,157.75,107.714,872.16,6298.97,14691.71,395.44,4.7,0,0.150406504,0,0,0,1,0
2021-08-24,67.63,50993,69.71,3.96,3.897,54545,17.22,1802.2,35366.2617,4486.23,3514.471,51.32,92.901,157.570007,110.5525,885.47,6434.74,14724.02,401.76,4.7,0,0.216931217,0,0,0,1,0
2021-08-25,67.94,41875,70.59,3.99,3.917,37979,16.79,1789.4,35405.5,4496.1899,3540.3837,51.48,92.832,157.479996,112.0788,888.81,6534.25,14826.59,404.99,4.7,0,0.09,0,0,0,1,0
2021-08-26,67.82,44313,70.75,3.99,4.246,227921,18.84,1797.1,35213.1211,4470,3501.6643,50.93,93.078,156.490005,111.2548,887.56,6424.6,14723.71,398.97,4.7,0,0.053435115,0,0,0,1,0
2021-08-27,68.55,35710,71.48,3.83,4.414,202168,16.39,1816.8,35455.8008,4509.3701,3522.1567,51.4,92.694,158,113.5655,898.41,6673.38,14905,409.7,4.7,0,0.145038168,0,0,0,1,0
2021-08-30,69.12,31235,71.88,3.98,4.316,161299,16.19,1810.2,35399.8398,4528.79,3528.1512,51.76,92.652,159.699997,114.2448,896.53,6577.63,14836,405.09,4.7,0,0.087301587,0,0,0,1,0
2021-08-31,68.51,30119,71.43,3.84,4.405,139781,16.48,1803.3,35360.7305,4522.6802,3543.9402,52.57,92.635,158.860001,113.5717,894.41,6572.59,14661.48,402.07,4.7,0,0.070422535,0,0,0,1,0
